participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.P1_1,player.P2_1,player.P3_1,player.P4_1,player.benef_2,player.P1_2,player.P2_2,player.P3_2,player.P4_2,player.benef_3,player.P1_3,player.P2_3,player.P3_3,player.P4_3,player.benef_4,player.P1_4,player.P2_4,player.P3_4,player.P4_4,player.benef_5,player.P1_5,player.P2_5,player.P3_5,player.P4_5,player.benef_6,player.P1_6,player.P2_6,player.P3_6,player.P4_6,player.benef_7,player.P1_7,player.P2_7,player.P3_7,player.P4_7,player.benef_8,player.P1_8,player.P2_8,player.P3_8,player.P4_8,player.benef_9,player.P1_9,player.P2_9,player.P3_9,player.P4_9,player.benef_10,player.P1_10,player.P2_10,player.P3_10,player.P4_10,player.benef_11,player.P1_11,player.P2_11,player.P3_11,player.P4_11,player.benef_12,player.P1_12,player.P2_12,player.P3_12,player.P4_12,player.benef_13,player.P1_13,player.P2_13,player.P3_13,player.P4_13,player.benef_14,player.P1_14,player.P2_14,player.P3_14,player.P4_14,player.benef_15,player.P1_15,player.P2_15,player.P3_15,player.P4_15,player.benef_16,player.P1_16,player.P2_16,player.P3_16,player.P4_16,player.benef_17,player.P1_17,player.P2_17,player.P3_17,player.P4_17,player.benef_18,player.P1_18,player.P2_18,player.P3_18,player.P4_18,player.benef_19,player.P1_19,player.P2_19,player.P3_19,player.P4_19,player.benef_20,player.points,player.payoff2,player.first_benef,player.P1_initial,player.P2_initial,player.P3_initial,player.P4_initial,player.first_income,player.number,player.id_group,player.exclusion,player.inclusion,player.own_team,player.other_team,player.fair,player.fair_benef,player.fair_benef_own,player.fair_benef_other,player.rejected,player.happy,player.well_being,player.colour,player.position,player.initial,player.first_role,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
138,tfdu8rqr,5b6e92eaea3c210001a0fa78,0,114,115,dictator,submission_prolific,2022-01-30 21:25:57.364368,1,,,0.0,138,,0.0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,4,,3,0,0,2,0,0,2,38,5,2,,,1,2,,,2,5,4,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
139,4p3qpkun,5cbe1b872edc3b00158aaf12,0,114,115,dictator,submission_prolific,2022-01-30 21:26:00.039570,1,,,0.0,139,,0.0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,8,,3,0,0,2,0,0,2,39,3,3,,,2,3,,,4,5,4,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
140,5xnix5rn,5da64c3721d74a0016dfce74,0,114,115,dictator,submission_prolific,2022-01-30 21:26:51.390848,1,,,0.0,140,,0.0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,14,,3,0,0,2,0,2,3,38,3,3,,,2,2,,,4,5,5,Green,Beneficiary,,,1,1,u1vjsq99,,,,,0
141,dgn5fw8d,61141391b248527d53b5799c,0,114,115,dictator,submission_prolific,2022-01-30 21:27:01.908024,1,,,0.0,141,,0.0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,2,,3,0,0,2,0,0,1,37,5,2,,,1,1,,,2,1,3,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
142,ptsin3c9,615214b3f55c941b4aac4273,0,114,115,dictator,submission_prolific,2022-01-30 21:27:10.407837,1,,,0.0,142,,0.0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,10,,3,0,0,2,0,2,3,39,2,3,,,2,4,,,3,8,7,Green,Beneficiary,,,1,1,u1vjsq99,,,,,0
143,coxdharu,5dceca79b988870144a19f89,0,114,115,dictator,submission_prolific,2022-01-30 21:27:19.514709,1,,,0.0,143,,0.0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,6,,3,0,0,2,0,0,4,39,3,3,,,2,3,,,2,3,3,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
144,5ojemalu,60feeaff1dc2175994046b7c,0,114,115,dictator,submission_prolific,2022-01-30 21:27:24.943687,1,,,0.0,144,,0.0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,20,,4,0,0,0,2,0,1,40,1,4,,,2,2,,,4,7,9,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
145,lmosqic6,61086cf33a1349376781f20e,0,114,115,dictator,submission_prolific,2022-01-30 21:27:27.910442,1,,,0.0,145,,0.0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,,4,0,0,0,2,0,2,40,5,1,,,5,1,,,1,8,0,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
146,xe2akxs4,60ff9bdb708894398cb6fbf7,0,114,115,dictator,submission_prolific,2022-01-30 21:27:30.220052,1,,,0.0,146,,0.0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,18,,4,0,0,0,2,0,3,40,2,5,,,4,4,,,3,3,8,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
147,qmo4l03f,5b180cd1db971600013d34cc,0,114,115,dictator,submission_prolific,2022-01-30 21:27:49.260256,1,,,0.0,147,,0.0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,,4,0,0,0,2,2,4,40,2,2,,,1,1,,,1,4,4,Purple,Beneficiary,,,1,1,u1vjsq99,,,,,0
148,n57dpq9r,60fdcc94fa6446ae6be6ddfe,0,114,115,dictator,submission_prolific,2022-01-30 21:27:56.778668,1,,,0.0,148,,0.0,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,,2,0,2,0,0,0,1,41,4,3,,,2,2,,,2,1,0,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
149,m51d0bn2,5df2f7674f849e20d6666704,0,114,115,dictator,submission_prolific,2022-01-30 21:28:30.930077,1,,,0.0,149,,0.0,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,18,,2,0,2,0,0,2,2,41,5,1,,,3,3,,,2,5,5,Purple,Beneficiary,,,1,1,u1vjsq99,,,,,0
150,air6sp0b,5b3ae9ab1d4b680001695f8d,0,114,115,dictator,submission_prolific,2022-01-30 21:31:12.563197,1,,,0.0,150,,0.0,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,,2,0,2,0,0,0,3,41,5,1,,,1,1,,,1,0,0,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
151,yr69z45b,5deac17b3c27631ebb21b8f4,0,1,115,start_cont,MyPage,2022-01-30 21:31:13.945606,1,,,0.0,151,,0.0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,18,,1,2,0,0,0,2,1,42,,,,,,,,,,,,Green,Beneficiary,,,1,1,u1vjsq99,,,,,0
152,w2k3jof6,5dcca09d0a290092fb15449d,0,114,115,dictator,submission_prolific,2022-01-30 21:31:58.082221,1,,,0.0,152,,0.0,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,20,,2,0,2,0,0,0,4,41,1,5,,,1,1,,,3,6,5,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
153,lx7r74t1,5623f187ed6e5a0011c81083,0,114,115,dictator,submission_prolific,2022-01-30 21:33:06.295395,1,,,0.0,153,,0.0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,,1,2,0,0,0,0,2,42,5,1,,,1,1,,,1,2,3,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
154,l5gy3vzp,5d0f644b5643a6000103cd24,0,114,115,dictator,submission_prolific,2022-01-30 21:33:16.094593,1,,,0.0,154,,0.0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,20,,1,2,0,0,0,0,3,42,1,5,,,1,1,,,4,10,9,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
155,tuqa258z,615ce995f7827a42b1432be3,0,114,115,dictator,submission_prolific,2022-01-30 21:33:36.109724,1,,,0.0,155,,0.0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,,1,2,0,0,0,0,4,42,4,3,,,1,2,,,1,5,5,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
156,zsohk92a,5c3a865019ceb400010c914a,0,2,115,start_cont,effort,2022-01-30 21:33:48.315203,1,,,0.0,156,,0.0,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,12,,4,0,0,0,2,0,1,43,,,,,,,,,,,,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
157,vv00aeku,5e0d08e94f849e4a8cba7acd,0,114,115,dictator,submission_prolific,2022-01-30 21:33:58.186817,1,,,0.0,157,,0.0,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,10,,4,0,0,0,2,0,1,44,2,4,,,3,4,,,4,7,5,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
158,ip3617d6,5eaaa3dd401ccb01e69eadc8,0,114,115,dictator,submission_prolific,2022-01-30 21:34:14.493504,1,,,0.0,158,,0.0,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,8,,4,0,0,0,2,0,2,43,4,2,,,2,2,,,2,4,2,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
159,v3fyuvzv,60a2cbab9a74ddb09789cfa8,0,114,115,dictator,submission_prolific,2022-01-30 21:34:28.201658,1,,,0.0,159,,0.0,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,12,,4,0,0,0,2,0,3,43,2,4,,,4,4,,,3,7,6,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
160,zeytfh4x,60bd185bc08594fac51a7909,0,114,115,dictator,submission_prolific,2022-01-30 21:34:52.984894,1,,,0.0,160,,0.0,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,6,,4,0,0,0,2,2,4,43,3,3,,,3,3,,,3,5,5,Purple,Beneficiary,,,1,1,u1vjsq99,,,,,0
161,jm3n718h,600edb0946cf807f2c08cf95,0,114,115,dictator,submission_prolific,2022-01-30 21:37:27.936843,1,,,0.0,161,,0.0,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,10,,4,0,0,0,2,0,2,44,2,4,,,3,3,,,4,6,5,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
162,ijeakiid,56a744ee5ad8d9000c970b07,0,114,115,dictator,submission_prolific,2022-01-30 21:37:32.867742,1,,,0.0,162,,0.0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,10,,3,0,0,2,0,0,1,46,2,4,,,5,4,,,4,7,7,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
163,o6mbov7i,5ed6ad6d923c090fbbe04b2a,0,114,115,dictator,submission_prolific,2022-01-30 21:38:08.975132,1,,,0.0,163,,0.0,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,10,,4,0,0,0,2,0,3,44,1,5,,,5,5,,,4,9,5,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
164,ei2m8vik,5fbdc4f0784d3f225d8d96d1,0,114,115,dictator,submission_prolific,2022-01-30 21:38:24.521971,1,,,0.0,164,,0.0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,10,,2,0,2,0,0,0,1,45,1,4,,,5,5,,,4,6,6,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
165,ux1sh4hj,610024e959ce4d541092bf1d,0,114,115,dictator,submission_prolific,2022-01-30 21:40:10.318742,1,,,0.0,165,,0.0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,8,,2,0,2,0,0,2,2,45,3,3,,,5,3,,,5,5,5,Purple,Beneficiary,,,1,1,u1vjsq99,,,,,0
166,twdam6d2,5f7bb6fdd30ef81a9ad511b0,0,3,115,start_cont,comprehension_test,2022-01-30 21:40:21.591576,1,,,0.0,166,,0.0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,10,,3,0,0,2,0,0,2,46,,,,,,,,,,,,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
167,6t5twq8f,5f56e1d1b72358165158550d,0,114,115,dictator,submission_prolific,2022-01-30 21:41:24.321697,1,,,0.0,167,,0.0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,10,,2,0,2,0,0,0,3,45,3,3,,,3,3,,,3,6,5,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
168,r1pgfiky,606ce98ff96ae58d9b36e847,0,114,115,dictator,submission_prolific,2022-01-30 21:41:51.132786,1,,,0.0,168,,0.0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,8,,3,0,0,2,0,2,3,46,2,2,,,4,4,,,5,5,5,Green,Beneficiary,,,1,1,u1vjsq99,,,,,0
169,1gsbcfgj,602f0ae20a29c4bca6e1ee7d,0,114,115,dictator,submission_prolific,2022-01-30 21:42:32.540954,1,,,0.0,169,,0.0,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,8,,4,0,0,0,2,2,4,44,3,3,,,4,4,,,4,3,5,Purple,Beneficiary,,,1,1,u1vjsq99,,,,,0
170,pjv6lrmp,5cb5ff63931852001cf69b28,0,114,115,dictator,submission_prolific,2022-01-30 21:42:40.641435,1,,,0.0,170,,0.0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,10,,3,0,0,2,0,0,4,46,2,4,,,5,5,,,5,10,7,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
171,4a9ro4wk,614e951047173bf040153e8e,0,114,115,dictator,submission_prolific,2022-01-30 21:42:41.892618,1,,,0.0,171,,0.0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,10,,2,0,2,0,0,0,4,45,3,3,,,4,4,,,5,7,5,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
172,zmlxb6lv,60837036efbfa301ef4ac192,0,114,115,dictator,submission_prolific,2022-01-30 21:43:08.806548,1,,,0.0,172,,0.0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,6,,2,0,2,0,0,0,1,47,5,1,,,4,5,,,2,5,3,Green,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
173,ke2q8rkp,5edc203396a7278dd3c731ed,0,114,115,dictator,submission_prolific,2022-01-30 21:43:43.351761,1,,,0.0,173,,0.0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,14,,2,0,2,0,0,2,2,47,1,5,,,3,3,,,4,9,5,Purple,Beneficiary,,,1,1,u1vjsq99,,,,,0
174,1cxjy2xm,5c10809ec3871300012bef87,0,114,115,dictator,submission_prolific,2022-01-30 21:44:04.123938,1,,,0.0,174,,0.0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,0,0,0,1,4,14,,2,0,2,0,0,0,4,47,4,2,,,2,2,,,4,6,8,Purple,Non-beneficiary,,,1,1,u1vjsq99,,,,,0
175,0pb8yjw5,60245170efd32a12e9b699bc,0,114,115,dictator,submission_prolific,2022-01-30 21:44:11.909443,1,,,0.0,175,,0.0,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,1,4,0,0,1,0,3,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,4,8,,1,2,0,0,0,2,1,48,4,2,,,4,5,,,5,5,5,Green,Beneficiary,,,1,1,u1vjsq99,,,,,0
