session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
hikvixuh,162,ebg1r25y,4,start_cont,effort,1643237957,1,0,0
hikvixuh,144,7r23k9je,62,captcha_quiz_a,Transcribe,1643237957,29,0,0
hikvixuh,151,x6f3s2d7,42,captcha_quiz_a,Transcribe,1643237958,19,0,0
hikvixuh,168,w8c0f308,3,start_cont,MyPage,1643237958,1,0,0
hikvixuh,161,9y806rp2,5,start_cont,comprehension_test,1643237958,1,0,0
hikvixuh,164,vsgz9pjj,20,captcha_quiz_a,Transcribe,1643237958,8,0,0
hikvixuh,166,g70g2n35,3,start_cont,MyPage,1643237958,1,0,0
hikvixuh,155,3op2g6gt,14,captcha_quiz_a,Transcribe,1643237958,5,0,0
hikvixuh,149,akg4i47u,38,captcha_quiz_a,Transcribe,1643237958,17,0,0
hikvixuh,171,glhcchtf,0,,InitializeParticipant,1643237959,1,0,0
hikvixuh,152,petzfxs2,36,captcha_quiz_a,Transcribe,1643237959,16,0,0
hikvixuh,157,bmdsfo3c,24,captcha_quiz_a,Transcribe,1643237959,10,0,0
hikvixuh,159,92d9rbhq,18,captcha_quiz_a,Transcribe,1643237959,7,0,0
hikvixuh,121,uknulupr,89,exclusion,benef_11,1643237960,1,0,0
hikvixuh,169,m2aomf7v,1,start_1,MyPage,1643237960,1,0,0
hikvixuh,121,uknulupr,90,exclusion,wait_for_benef_11,1643237960,1,0,1
hikvixuh,122,ubyeo39s,90,exclusion,wait_for_benef_11,1643237960,1,0,1
hikvixuh,125,5igtni27,90,exclusion,wait_for_benef_11,1643237960,1,0,1
hikvixuh,126,wof3vye6,90,exclusion,wait_for_benef_11,1643237960,1,0,1
hikvixuh,153,aemdvyr8,42,captcha_quiz_a,Transcribe,1643237961,19,0,0
hikvixuh,164,vsgz9pjj,22,captcha_quiz_a,Transcribe,1643237961,9,0,0
hikvixuh,156,lfpmr1do,8,captcha_quiz_a,Transcribe,1643237962,2,0,0
hikvixuh,144,7r23k9je,64,captcha_quiz_a,Transcribe,1643237962,30,0,0
hikvixuh,165,eiuf5ln3,3,start_cont,MyPage,1643237962,1,0,0
hikvixuh,160,fyprl87p,24,captcha_quiz_a,Transcribe,1643237962,10,0,0
hikvixuh,151,x6f3s2d7,44,captcha_quiz_a,Transcribe,1643237962,20,0,0
hikvixuh,118,qulzkqgu,40,captcha_quiz_a,Transcribe,1643237963,18,0,0
hikvixuh,143,kiqbb6lc,62,captcha_quiz_a,Transcribe,1643237963,29,0,0
hikvixuh,170,unvbz621,1,start_1,MyPage,1643237963,1,0,0
hikvixuh,152,petzfxs2,38,captcha_quiz_a,Transcribe,1643237963,17,0,0
hikvixuh,166,g70g2n35,4,start_cont,effort,1643237964,1,0,0
hikvixuh,158,ks4m19o2,8,captcha_quiz_a,Transcribe,1643237964,2,0,0
hikvixuh,164,vsgz9pjj,24,captcha_quiz_a,Transcribe,1643237964,10,0,0
hikvixuh,149,akg4i47u,40,captcha_quiz_a,Transcribe,1643237964,18,0,0
hikvixuh,159,92d9rbhq,20,captcha_quiz_a,Transcribe,1643237964,8,0,0
hikvixuh,134,xgqc49m0,68,exclusion,Introduction,1643237965,1,0,0
hikvixuh,157,bmdsfo3c,26,captcha_quiz_a,Transcribe,1643237965,11,0,0
hikvixuh,146,wmx89n7a,65,captcha_quiz_a,Wait_for_timer,1643237966,30,1,0
hikvixuh,133,utqohndw,73,exclusion,benef_3,1643237966,1,0,0
hikvixuh,131,pahoyboa,74,exclusion,wait_for_benef_3,1643237966,1,0,1
hikvixuh,132,cr19v4bo,74,exclusion,wait_for_benef_3,1643237966,1,0,1
hikvixuh,133,utqohndw,74,exclusion,wait_for_benef_3,1643237966,1,0,1
hikvixuh,135,q5d5tafy,74,exclusion,wait_for_benef_3,1643237966,1,0,1
hikvixuh,153,aemdvyr8,44,captcha_quiz_a,Transcribe,1643237967,20,0,0
hikvixuh,156,lfpmr1do,10,captcha_quiz_a,Transcribe,1643237967,3,0,0
hikvixuh,152,petzfxs2,40,captcha_quiz_a,Transcribe,1643237967,18,0,0
hikvixuh,155,3op2g6gt,16,captcha_quiz_a,Transcribe,1643237968,6,0,0
hikvixuh,163,b5vzastm,4,start_cont,effort,1643237968,1,0,0
hikvixuh,143,kiqbb6lc,64,captcha_quiz_a,Transcribe,1643237968,30,0,0
hikvixuh,164,vsgz9pjj,26,captcha_quiz_a,Transcribe,1643237969,11,0,0
hikvixuh,167,j7nid21s,3,start_cont,MyPage,1643237969,1,0,0
hikvixuh,159,92d9rbhq,22,captcha_quiz_a,Transcribe,1643237970,9,0,0
hikvixuh,160,fyprl87p,26,captcha_quiz_a,Transcribe,1643237970,11,0,0
hikvixuh,149,akg4i47u,42,captcha_quiz_a,Transcribe,1643237970,19,0,0
hikvixuh,161,9y806rp2,6,captcha_quiz_a,Transcribe,1643237971,1,0,0
hikvixuh,153,aemdvyr8,46,captcha_quiz_a,Transcribe,1643237971,21,0,0
hikvixuh,125,5igtni27,91,exclusion,benef_12,1643237971,1,0,0
hikvixuh,157,bmdsfo3c,28,captcha_quiz_a,Transcribe,1643237971,12,0,0
hikvixuh,121,uknulupr,92,exclusion,wait_for_benef_12,1643237971,1,0,1
hikvixuh,122,ubyeo39s,92,exclusion,wait_for_benef_12,1643237971,1,0,1
hikvixuh,125,5igtni27,92,exclusion,wait_for_benef_12,1643237971,1,0,1
hikvixuh,126,wof3vye6,92,exclusion,wait_for_benef_12,1643237971,1,0,1
hikvixuh,171,glhcchtf,1,start_1,MyPage,1643237971,1,0,0
hikvixuh,142,gsaituad,65,captcha_quiz_a,Wait_for_timer,1643237972,30,1,0
hikvixuh,164,vsgz9pjj,28,captcha_quiz_a,Transcribe,1643237973,12,0,0
hikvixuh,152,petzfxs2,42,captcha_quiz_a,Transcribe,1643237973,19,0,0
hikvixuh,151,x6f3s2d7,46,captcha_quiz_a,Transcribe,1643237973,21,0,0
hikvixuh,156,lfpmr1do,12,captcha_quiz_a,Transcribe,1643237973,4,0,0
hikvixuh,153,aemdvyr8,48,captcha_quiz_a,Transcribe,1643237974,22,0,0
hikvixuh,159,92d9rbhq,24,captcha_quiz_a,Transcribe,1643237975,10,0,0
hikvixuh,162,ebg1r25y,5,start_cont,comprehension_test,1643237976,1,0,0
hikvixuh,164,vsgz9pjj,30,captcha_quiz_a,Transcribe,1643237976,13,0,0
hikvixuh,155,3op2g6gt,18,captcha_quiz_a,Transcribe,1643237976,7,0,0
hikvixuh,143,kiqbb6lc,65,captcha_quiz_a,Wait_for_timer,1643237976,30,1,0
hikvixuh,157,bmdsfo3c,30,captcha_quiz_a,Transcribe,1643237977,13,0,0
hikvixuh,149,akg4i47u,44,captcha_quiz_a,Transcribe,1643237977,20,0,0
hikvixuh,147,1om4cd2z,46,captcha_quiz_a,Transcribe,1643237977,21,0,0
hikvixuh,132,cr19v4bo,75,exclusion,benef_4,1643237978,1,0,0
hikvixuh,131,pahoyboa,76,exclusion,wait_for_benef_4,1643237978,1,0,1
hikvixuh,132,cr19v4bo,76,exclusion,wait_for_benef_4,1643237978,1,0,1
hikvixuh,133,utqohndw,76,exclusion,wait_for_benef_4,1643237978,1,0,1
hikvixuh,135,q5d5tafy,76,exclusion,wait_for_benef_4,1643237978,1,0,1
hikvixuh,152,petzfxs2,44,captcha_quiz_a,Transcribe,1643237978,20,0,0
hikvixuh,156,lfpmr1do,14,captcha_quiz_a,Transcribe,1643237978,5,0,0
hikvixuh,151,x6f3s2d7,48,captcha_quiz_a,Transcribe,1643237979,22,0,0
hikvixuh,153,aemdvyr8,50,captcha_quiz_a,Transcribe,1643237980,23,0,0
hikvixuh,166,g70g2n35,5,start_cont,comprehension_test,1643237980,1,0,0
hikvixuh,160,fyprl87p,28,captcha_quiz_a,Transcribe,1643237981,12,0,0
hikvixuh,154,g2ckczii,16,captcha_quiz_a,Transcribe,1643237981,6,0,0
hikvixuh,159,92d9rbhq,26,captcha_quiz_a,Transcribe,1643237981,11,0,0
hikvixuh,152,petzfxs2,46,captcha_quiz_a,Transcribe,1643237982,21,0,0
hikvixuh,153,aemdvyr8,52,captcha_quiz_a,Transcribe,1643237983,24,0,0
hikvixuh,134,xgqc49m0,69,exclusion,benef_start,1643237983,1,0,0
hikvixuh,147,1om4cd2z,48,captcha_quiz_a,Transcribe,1643237983,22,0,0
hikvixuh,157,bmdsfo3c,32,captcha_quiz_a,Transcribe,1643237983,14,0,0
hikvixuh,151,x6f3s2d7,50,captcha_quiz_a,Transcribe,1643237984,23,0,0
hikvixuh,156,lfpmr1do,16,captcha_quiz_a,Transcribe,1643237984,6,0,0
hikvixuh,164,vsgz9pjj,32,captcha_quiz_a,Transcribe,1643237984,14,0,0
hikvixuh,161,9y806rp2,8,captcha_quiz_a,Transcribe,1643237985,2,0,0
hikvixuh,149,akg4i47u,46,captcha_quiz_a,Transcribe,1643237985,21,0,0
hikvixuh,167,j7nid21s,4,start_cont,effort,1643237985,1,0,0
hikvixuh,155,3op2g6gt,20,captcha_quiz_a,Transcribe,1643237985,8,0,0
hikvixuh,163,b5vzastm,5,start_cont,comprehension_test,1643237986,1,0,0
hikvixuh,154,g2ckczii,18,captcha_quiz_a,Transcribe,1643237986,7,0,0
hikvixuh,152,petzfxs2,48,captcha_quiz_a,Transcribe,1643237986,22,0,0
hikvixuh,153,aemdvyr8,54,captcha_quiz_a,Transcribe,1643237987,25,0,0
hikvixuh,141,y0l7sbwj,68,exclusion,Introduction,1643237987,1,0,0
hikvixuh,160,fyprl87p,30,captcha_quiz_a,Transcribe,1643237987,13,0,0
hikvixuh,168,w8c0f308,4,start_cont,effort,1643237987,1,0,0
hikvixuh,126,wof3vye6,93,exclusion,benef_13,1643237987,1,0,0
hikvixuh,121,uknulupr,94,exclusion,wait_for_benef_13,1643237987,1,0,1
hikvixuh,122,ubyeo39s,94,exclusion,wait_for_benef_13,1643237987,1,0,1
hikvixuh,125,5igtni27,94,exclusion,wait_for_benef_13,1643237987,1,0,1
hikvixuh,126,wof3vye6,94,exclusion,wait_for_benef_13,1643237987,1,0,1
hikvixuh,166,g70g2n35,6,captcha_quiz_a,Transcribe,1643237988,1,0,0
hikvixuh,164,vsgz9pjj,34,captcha_quiz_a,Transcribe,1643237988,15,0,0
hikvixuh,157,bmdsfo3c,34,captcha_quiz_a,Transcribe,1643237988,15,0,0
hikvixuh,118,qulzkqgu,42,captcha_quiz_a,Transcribe,1643237988,19,0,0
hikvixuh,165,eiuf5ln3,4,start_cont,effort,1643237989,1,0,0
hikvixuh,151,x6f3s2d7,52,captcha_quiz_a,Transcribe,1643237989,24,0,0
hikvixuh,159,92d9rbhq,28,captcha_quiz_a,Transcribe,1643237989,12,0,0
hikvixuh,147,1om4cd2z,50,captcha_quiz_a,Transcribe,1643237989,23,0,0
hikvixuh,156,lfpmr1do,18,captcha_quiz_a,Transcribe,1643237990,7,0,0
hikvixuh,154,g2ckczii,20,captcha_quiz_a,Transcribe,1643237990,8,0,0
hikvixuh,153,aemdvyr8,56,captcha_quiz_a,Transcribe,1643237990,26,0,0
hikvixuh,152,petzfxs2,50,captcha_quiz_a,Transcribe,1643237990,23,0,0
hikvixuh,164,vsgz9pjj,36,captcha_quiz_a,Transcribe,1643237990,16,0,0
hikvixuh,149,akg4i47u,48,captcha_quiz_a,Transcribe,1643237991,22,0,0
hikvixuh,151,x6f3s2d7,54,captcha_quiz_a,Transcribe,1643237993,25,0,0
hikvixuh,164,vsgz9pjj,38,captcha_quiz_a,Transcribe,1643237993,17,0,0
hikvixuh,155,3op2g6gt,22,captcha_quiz_a,Transcribe,1643237993,9,0,0
hikvixuh,135,q5d5tafy,77,exclusion,benef_5,1643237993,1,0,0
hikvixuh,131,pahoyboa,78,exclusion,wait_for_benef_5,1643237993,1,0,1
hikvixuh,132,cr19v4bo,78,exclusion,wait_for_benef_5,1643237993,1,0,1
hikvixuh,133,utqohndw,78,exclusion,wait_for_benef_5,1643237993,1,0,1
hikvixuh,135,q5d5tafy,78,exclusion,wait_for_benef_5,1643237993,1,0,1
hikvixuh,152,petzfxs2,52,captcha_quiz_a,Transcribe,1643237994,24,0,0
hikvixuh,166,g70g2n35,8,captcha_quiz_a,Transcribe,1643237994,2,0,0
hikvixuh,157,bmdsfo3c,36,captcha_quiz_a,Transcribe,1643237994,16,0,0
hikvixuh,154,g2ckczii,22,captcha_quiz_a,Transcribe,1643237994,9,0,0
hikvixuh,147,1om4cd2z,52,captcha_quiz_a,Transcribe,1643237994,24,0,0
hikvixuh,160,fyprl87p,32,captcha_quiz_a,Transcribe,1643237994,14,0,0
hikvixuh,156,lfpmr1do,20,captcha_quiz_a,Transcribe,1643237995,8,0,0
hikvixuh,162,ebg1r25y,6,captcha_quiz_a,Transcribe,1643237995,1,0,0
hikvixuh,122,ubyeo39s,95,exclusion,benef_14,1643237995,1,0,0
hikvixuh,158,ks4m19o2,10,captcha_quiz_a,Transcribe,1643237995,3,0,0
hikvixuh,121,uknulupr,96,exclusion,wait_for_benef_14,1643237995,1,0,1
hikvixuh,122,ubyeo39s,96,exclusion,wait_for_benef_14,1643237995,1,0,1
hikvixuh,125,5igtni27,96,exclusion,wait_for_benef_14,1643237995,1,0,1
hikvixuh,126,wof3vye6,96,exclusion,wait_for_benef_14,1643237995,1,0,1
hikvixuh,164,vsgz9pjj,40,captcha_quiz_a,Transcribe,1643237996,18,0,0
hikvixuh,153,aemdvyr8,58,captcha_quiz_a,Transcribe,1643237996,27,0,0
hikvixuh,161,9y806rp2,10,captcha_quiz_a,Transcribe,1643237996,3,0,0
hikvixuh,151,x6f3s2d7,56,captcha_quiz_a,Transcribe,1643237997,26,0,0
hikvixuh,167,j7nid21s,5,start_cont,comprehension_test,1643237997,1,0,0
hikvixuh,152,petzfxs2,54,captcha_quiz_a,Transcribe,1643237997,25,0,0
hikvixuh,149,akg4i47u,50,captcha_quiz_a,Transcribe,1643237998,23,0,0
hikvixuh,166,g70g2n35,10,captcha_quiz_a,Transcribe,1643237998,3,0,0
hikvixuh,164,vsgz9pjj,42,captcha_quiz_a,Transcribe,1643237999,19,0,0
hikvixuh,154,g2ckczii,24,captcha_quiz_a,Transcribe,1643237999,10,0,0
hikvixuh,157,bmdsfo3c,38,captcha_quiz_a,Transcribe,1643237999,17,0,0
hikvixuh,156,lfpmr1do,22,captcha_quiz_a,Transcribe,1643238000,9,0,0
hikvixuh,147,1om4cd2z,54,captcha_quiz_a,Transcribe,1643238000,25,0,0
hikvixuh,159,92d9rbhq,30,captcha_quiz_a,Transcribe,1643238001,13,0,0
hikvixuh,152,petzfxs2,56,captcha_quiz_a,Transcribe,1643238001,26,0,0
hikvixuh,155,3op2g6gt,24,captcha_quiz_a,Transcribe,1643238001,10,0,0
hikvixuh,151,x6f3s2d7,58,captcha_quiz_a,Transcribe,1643238001,27,0,0
hikvixuh,132,cr19v4bo,79,exclusion,benef_6,1643238002,1,0,0
hikvixuh,131,pahoyboa,80,exclusion,wait_for_benef_6,1643238002,1,0,1
hikvixuh,132,cr19v4bo,80,exclusion,wait_for_benef_6,1643238002,1,0,1
hikvixuh,133,utqohndw,80,exclusion,wait_for_benef_6,1643238002,1,0,1
hikvixuh,135,q5d5tafy,80,exclusion,wait_for_benef_6,1643238002,1,0,1
hikvixuh,164,vsgz9pjj,44,captcha_quiz_a,Transcribe,1643238003,20,0,0
hikvixuh,154,g2ckczii,26,captcha_quiz_a,Transcribe,1643238003,11,0,0
hikvixuh,125,5igtni27,97,exclusion,benef_15,1643238003,1,0,0
hikvixuh,121,uknulupr,98,exclusion,wait_for_benef_15,1643238003,1,0,1
hikvixuh,122,ubyeo39s,98,exclusion,wait_for_benef_15,1643238003,1,0,1
hikvixuh,125,5igtni27,98,exclusion,wait_for_benef_15,1643238003,1,0,1
hikvixuh,126,wof3vye6,98,exclusion,wait_for_benef_15,1643238003,1,0,1
hikvixuh,152,petzfxs2,58,captcha_quiz_a,Transcribe,1643238004,27,0,0
hikvixuh,149,akg4i47u,52,captcha_quiz_a,Transcribe,1643238004,24,0,0
hikvixuh,145,dhwb7kz4,65,captcha_quiz_a,Wait_for_timer,1643238004,30,1,0
hikvixuh,142,gsaituad,66,exclusion,Wait_start,1643238004,1,0,1
hikvixuh,143,kiqbb6lc,66,exclusion,Wait_start,1643238004,1,0,1
hikvixuh,145,dhwb7kz4,66,exclusion,Wait_start,1643238004,1,0,1
hikvixuh,146,wmx89n7a,66,exclusion,Wait_start,1643238004,1,0,1
hikvixuh,142,gsaituad,67,exclusion,Wait_start_2,1643238004,1,0,1
hikvixuh,143,kiqbb6lc,67,exclusion,Wait_start_2,1643238004,1,0,1
hikvixuh,145,dhwb7kz4,67,exclusion,Wait_start_2,1643238004,1,0,1
hikvixuh,146,wmx89n7a,67,exclusion,Wait_start_2,1643238004,1,0,1
hikvixuh,160,fyprl87p,34,captcha_quiz_a,Transcribe,1643238004,15,0,0
hikvixuh,156,lfpmr1do,24,captcha_quiz_a,Transcribe,1643238005,10,0,0
hikvixuh,151,x6f3s2d7,60,captcha_quiz_a,Transcribe,1643238005,28,0,0
hikvixuh,157,bmdsfo3c,40,captcha_quiz_a,Transcribe,1643238005,18,0,0
hikvixuh,163,b5vzastm,6,captcha_quiz_a,Transcribe,1643238005,1,0,0
hikvixuh,164,vsgz9pjj,46,captcha_quiz_a,Transcribe,1643238006,21,0,0
hikvixuh,159,92d9rbhq,32,captcha_quiz_a,Transcribe,1643238006,14,0,0
hikvixuh,166,g70g2n35,12,captcha_quiz_a,Transcribe,1643238006,4,0,0
hikvixuh,147,1om4cd2z,56,captcha_quiz_a,Transcribe,1643238006,26,0,0
hikvixuh,153,aemdvyr8,60,captcha_quiz_a,Transcribe,1643238006,28,0,0
hikvixuh,161,9y806rp2,12,captcha_quiz_a,Transcribe,1643238007,4,0,0
hikvixuh,162,ebg1r25y,8,captcha_quiz_a,Transcribe,1643238007,2,0,0
hikvixuh,154,g2ckczii,28,captcha_quiz_a,Transcribe,1643238007,12,0,0
hikvixuh,152,petzfxs2,60,captcha_quiz_a,Transcribe,1643238007,28,0,0
hikvixuh,121,uknulupr,99,exclusion,benef_16,1643238007,1,0,0
hikvixuh,121,uknulupr,100,exclusion,wait_for_benef_16,1643238007,1,0,1
hikvixuh,122,ubyeo39s,100,exclusion,wait_for_benef_16,1643238007,1,0,1
hikvixuh,125,5igtni27,100,exclusion,wait_for_benef_16,1643238007,1,0,1
hikvixuh,126,wof3vye6,100,exclusion,wait_for_benef_16,1643238007,1,0,1
hikvixuh,165,eiuf5ln3,5,start_cont,comprehension_test,1643238008,1,0,0
hikvixuh,164,vsgz9pjj,48,captcha_quiz_a,Transcribe,1643238008,22,0,0
hikvixuh,118,qulzkqgu,44,captcha_quiz_a,Transcribe,1643238008,20,0,0
hikvixuh,156,lfpmr1do,26,captcha_quiz_a,Transcribe,1643238009,11,0,0
hikvixuh,149,akg4i47u,54,captcha_quiz_a,Transcribe,1643238009,25,0,0
hikvixuh,148,j5jm03aj,65,captcha_quiz_a,Wait_for_timer,1643238009,30,1,0
hikvixuh,137,34r6z6k6,68,exclusion,Introduction,1643238010,1,0,0
hikvixuh,151,x6f3s2d7,62,captcha_quiz_a,Transcribe,1643238010,29,0,0
hikvixuh,167,j7nid21s,6,captcha_quiz_a,Transcribe,1643238010,1,0,0
hikvixuh,160,fyprl87p,36,captcha_quiz_a,Transcribe,1643238011,16,0,0
hikvixuh,155,3op2g6gt,26,captcha_quiz_a,Transcribe,1643238011,11,0,0
hikvixuh,159,92d9rbhq,34,captcha_quiz_a,Transcribe,1643238011,15,0,0
hikvixuh,157,bmdsfo3c,42,captcha_quiz_a,Transcribe,1643238012,19,0,0
hikvixuh,164,vsgz9pjj,50,captcha_quiz_a,Transcribe,1643238012,23,0,0
hikvixuh,166,g70g2n35,14,captcha_quiz_a,Transcribe,1643238012,5,0,0
hikvixuh,153,aemdvyr8,62,captcha_quiz_a,Transcribe,1643238012,29,0,0
hikvixuh,154,g2ckczii,30,captcha_quiz_a,Transcribe,1643238013,13,0,0
hikvixuh,151,x6f3s2d7,64,captcha_quiz_a,Transcribe,1643238013,30,0,0
hikvixuh,152,petzfxs2,62,captcha_quiz_a,Transcribe,1643238013,29,0,0
hikvixuh,164,vsgz9pjj,52,captcha_quiz_a,Transcribe,1643238014,24,0,0
hikvixuh,156,lfpmr1do,28,captcha_quiz_a,Transcribe,1643238014,12,0,0
hikvixuh,149,akg4i47u,56,captcha_quiz_a,Transcribe,1643238015,26,0,0
hikvixuh,162,ebg1r25y,10,captcha_quiz_a,Transcribe,1643238016,3,0,0
hikvixuh,154,g2ckczii,32,captcha_quiz_a,Transcribe,1643238016,14,0,0
hikvixuh,166,g70g2n35,16,captcha_quiz_a,Transcribe,1643238017,6,0,0
hikvixuh,159,92d9rbhq,36,captcha_quiz_a,Transcribe,1643238017,16,0,0
hikvixuh,164,vsgz9pjj,54,captcha_quiz_a,Transcribe,1643238017,25,0,0
hikvixuh,131,pahoyboa,81,exclusion,benef_7,1643238017,1,0,0
hikvixuh,118,qulzkqgu,46,captcha_quiz_a,Transcribe,1643238017,21,0,0
hikvixuh,131,pahoyboa,82,exclusion,wait_for_benef_7,1643238017,1,0,1
hikvixuh,132,cr19v4bo,82,exclusion,wait_for_benef_7,1643238017,1,0,1
hikvixuh,133,utqohndw,82,exclusion,wait_for_benef_7,1643238017,1,0,1
hikvixuh,135,q5d5tafy,82,exclusion,wait_for_benef_7,1643238017,1,0,1
hikvixuh,152,petzfxs2,64,captcha_quiz_a,Transcribe,1643238017,30,0,0
hikvixuh,167,j7nid21s,8,captcha_quiz_a,Transcribe,1643238018,2,0,0
hikvixuh,153,aemdvyr8,64,captcha_quiz_a,Transcribe,1643238018,30,0,0
hikvixuh,160,fyprl87p,38,captcha_quiz_a,Transcribe,1643238018,17,0,0
hikvixuh,157,bmdsfo3c,44,captcha_quiz_a,Transcribe,1643238018,20,0,0
hikvixuh,154,g2ckczii,34,captcha_quiz_a,Transcribe,1643238019,15,0,0
hikvixuh,156,lfpmr1do,30,captcha_quiz_a,Transcribe,1643238019,13,0,0
hikvixuh,165,eiuf5ln3,6,captcha_quiz_a,Transcribe,1643238019,1,0,0
hikvixuh,149,akg4i47u,58,captcha_quiz_a,Transcribe,1643238020,27,0,0
hikvixuh,164,vsgz9pjj,56,captcha_quiz_a,Transcribe,1643238020,26,0,0
hikvixuh,139,650ce443,68,exclusion,Introduction,1643238020,1,0,0
hikvixuh,161,9y806rp2,14,captcha_quiz_a,Transcribe,1643238020,5,0,0
hikvixuh,163,b5vzastm,8,captcha_quiz_a,Transcribe,1643238021,2,0,0
hikvixuh,164,vsgz9pjj,58,captcha_quiz_a,Transcribe,1643238022,27,0,0
hikvixuh,159,92d9rbhq,38,captcha_quiz_a,Transcribe,1643238022,17,0,0
hikvixuh,140,qesi0w7x,68,exclusion,Introduction,1643238022,1,0,0
hikvixuh,154,g2ckczii,36,captcha_quiz_a,Transcribe,1643238023,16,0,0
hikvixuh,168,w8c0f308,5,start_cont,comprehension_test,1643238023,1,0,0
hikvixuh,129,vuffq1b9,68,exclusion,Introduction,1643238023,1,0,0
hikvixuh,129,vuffq1b9,70,exclusion,wait_for_benef_1,1643238024,1,0,1
hikvixuh,130,kf2rhhje,70,exclusion,wait_for_benef_1,1643238024,1,0,1
hikvixuh,134,xgqc49m0,70,exclusion,wait_for_benef_1,1643238024,1,0,1
hikvixuh,136,j56iowec,70,exclusion,wait_for_benef_1,1643238024,1,0,1
hikvixuh,155,3op2g6gt,28,captcha_quiz_a,Transcribe,1643238024,12,0,0
hikvixuh,162,ebg1r25y,12,captcha_quiz_a,Transcribe,1643238024,4,0,0
hikvixuh,157,bmdsfo3c,46,captcha_quiz_a,Transcribe,1643238024,21,0,0
hikvixuh,164,vsgz9pjj,60,captcha_quiz_a,Transcribe,1643238025,28,0,0
hikvixuh,149,akg4i47u,60,captcha_quiz_a,Transcribe,1643238025,28,0,0
hikvixuh,133,utqohndw,83,exclusion,benef_8,1643238025,1,0,0
hikvixuh,131,pahoyboa,84,exclusion,wait_for_benef_8,1643238025,1,0,1
hikvixuh,132,cr19v4bo,84,exclusion,wait_for_benef_8,1643238025,1,0,1
hikvixuh,133,utqohndw,84,exclusion,wait_for_benef_8,1643238025,1,0,1
hikvixuh,135,q5d5tafy,84,exclusion,wait_for_benef_8,1643238025,1,0,1
hikvixuh,154,g2ckczii,38,captcha_quiz_a,Transcribe,1643238025,17,0,0
hikvixuh,144,7r23k9je,65,captcha_quiz_a,Wait_for_timer,1643238025,30,1,0
hikvixuh,166,g70g2n35,18,captcha_quiz_a,Transcribe,1643238026,7,0,0
hikvixuh,118,qulzkqgu,48,captcha_quiz_a,Transcribe,1643238026,22,0,0
hikvixuh,167,j7nid21s,10,captcha_quiz_a,Transcribe,1643238026,3,0,0
hikvixuh,160,fyprl87p,40,captcha_quiz_a,Transcribe,1643238027,18,0,0
hikvixuh,154,g2ckczii,40,captcha_quiz_a,Transcribe,1643238029,18,0,0
hikvixuh,164,vsgz9pjj,62,captcha_quiz_a,Transcribe,1643238029,29,0,0
hikvixuh,159,92d9rbhq,40,captcha_quiz_a,Transcribe,1643238029,18,0,0
hikvixuh,131,pahoyboa,85,exclusion,benef_9,1643238029,1,0,0
hikvixuh,131,pahoyboa,86,exclusion,wait_for_benef_9,1643238030,1,0,1
hikvixuh,132,cr19v4bo,86,exclusion,wait_for_benef_9,1643238030,1,0,1
hikvixuh,133,utqohndw,86,exclusion,wait_for_benef_9,1643238030,1,0,1
hikvixuh,135,q5d5tafy,86,exclusion,wait_for_benef_9,1643238030,1,0,1
hikvixuh,168,w8c0f308,6,captcha_quiz_a,Transcribe,1643238030,1,0,0
hikvixuh,161,9y806rp2,16,captcha_quiz_a,Transcribe,1643238030,6,0,0
hikvixuh,156,lfpmr1do,32,captcha_quiz_a,Transcribe,1643238030,14,0,0
hikvixuh,157,bmdsfo3c,48,captcha_quiz_a,Transcribe,1643238030,22,0,0
hikvixuh,149,akg4i47u,62,captcha_quiz_a,Transcribe,1643238030,29,0,0
hikvixuh,166,g70g2n35,20,captcha_quiz_a,Transcribe,1643238031,8,0,0
hikvixuh,163,b5vzastm,10,captcha_quiz_a,Transcribe,1643238031,3,0,0
hikvixuh,162,ebg1r25y,14,captcha_quiz_a,Transcribe,1643238032,5,0,0
hikvixuh,154,g2ckczii,42,captcha_quiz_a,Transcribe,1643238032,19,0,0
hikvixuh,133,utqohndw,87,exclusion,benef_10,1643238032,1,0,0
hikvixuh,131,pahoyboa,88,exclusion,wait_for_benef_10,1643238032,1,0,1
hikvixuh,132,cr19v4bo,88,exclusion,wait_for_benef_10,1643238032,1,0,1
hikvixuh,133,utqohndw,88,exclusion,wait_for_benef_10,1643238032,1,0,1
hikvixuh,135,q5d5tafy,88,exclusion,wait_for_benef_10,1643238032,1,0,1
hikvixuh,165,eiuf5ln3,8,captcha_quiz_a,Transcribe,1643238033,2,0,0
hikvixuh,149,akg4i47u,64,captcha_quiz_a,Transcribe,1643238034,30,0,0
hikvixuh,125,5igtni27,101,exclusion,benef_17,1643238034,1,0,0
hikvixuh,156,lfpmr1do,34,captcha_quiz_a,Transcribe,1643238035,15,0,0
hikvixuh,121,uknulupr,102,exclusion,wait_for_benef_17,1643238035,1,0,1
hikvixuh,122,ubyeo39s,102,exclusion,wait_for_benef_17,1643238035,1,0,1
hikvixuh,125,5igtni27,102,exclusion,wait_for_benef_17,1643238035,1,0,1
hikvixuh,126,wof3vye6,102,exclusion,wait_for_benef_17,1643238035,1,0,1
hikvixuh,155,3op2g6gt,30,captcha_quiz_a,Transcribe,1643238035,13,0,0
hikvixuh,131,pahoyboa,89,exclusion,benef_11,1643238036,1,0,0
